Tokenized_Tweet,Corrected_Token
"['waktu', 'ngelebelin', 'status', 'peserta', 'test', 'covid', 'merah', 'aku', 'isi', 'pdi', 'biru', 'aku', 'isi', 'demokrat', 'atau', 'pan', 'ya']","['waktu', 'ngelebelin', 'status', 'peserta', 'tes', 'covid', 'merah', 'aku', 'isi', 'partai', 'demokrasi', 'indonesia', 'biru', 'aku', 'isi', 'demokrat', 'atau', 'kapan', 'ya']"
"['lama', 'eneg', 'juga', 'liat', 'driver', 'ojol', 'ini', 'makin', 'ngelunjak', 'emangnya', 'cuma', 'kalian', 'apa', 'yg', 'terdampak', 'covid', 'ini', 'semua', 'tau', 'gimana', 'ne', 'mentri', 'yg', 'punya', 'urus', 'dong', 'divernya', 'koq', 'negara', 'yg', 'jd', 'repot', 'dibuat']","['lama', 'eneg', 'juga', 'liat', 'driver', 'ojek', 'online', 'ini', 'makin', 'ngelunjak', 'memangnya', 'cuma', 'kalian', 'apa', 'yg', 'terdampak', 'covid', 'ini', 'semua', 'tau', 'gimana', 'ini', 'mentri', 'yg', 'punya', 'urus', 'dong', 'divernya', 'koq', 'negara', 'yg', 'jadi', 'repot', 'dibuat']"
"['susah', 'gila', 'nak', 'control', 'org', 'tua', 'niehari', 'riso', 'jeaapa', 'lg', 'dia', 'nak', 'buat', 'setiap', 'harix', 'control', 'nanti', 'effect', 'semua', 'orgstresss', 'nyadahla', 'kena', 'wfhya', 'allah', 'cepat', 'la', 'reda', 'covid', 'nie', 'aminnn']","['susah', 'gila', 'anak', 'control', 'org', 'tua', 'niehari', 'riso', 'jeaapa', 'lagi', 'dia', 'anak', 'buat', 'setiap', 'harix', 'control', 'nanti', 'effect', 'semua', 'orgstresss', 'nyadahla', 'kena', 'wfhya', 'allah', 'cepat', 'lah', 'reda', 'covid', 'nih', 'amin']"
"['dulu', 'pas', 'mau', 'sakit', 'selalu', 'bilang', 'ke', 'temen', 'gini', 'teman', 'tolong', 'dong', 'infusinteman', 'aku', 'sakit', 'bawain', 'obat', 'yaanah', 'sekarang', 'mau', 'ngomong', 'pusing', 'flu', 'batuk', 'panas', 'sesak', 'nafas', 'takut', 'dikira', 'kenak', 'covid']","['dulu', 'cocok', 'mau', 'sakit', 'selalu', 'bilang', 'ke', 'temen', 'begini', 'teman', 'tolong', 'dong', 'infusinteman', 'aku', 'sakit', 'bawain', 'obat', 'yaanah', 'sekarang', 'mau', 'berbicara', 'pusing', 'flu', 'batuk', 'panas', 'sesak', 'nafas', 'takut', 'dikira', 'kenak', 'covid']"
"['garis', 'panduanamalan', 'langkah', 'pencegahan', 'covid', 'industri', 'pembinaan']","['garis', 'panduanamalan', 'langkah', 'pencegahan', 'covid', 'industri', 'pembinaan']"
"['dampak', 'covid', 'ketua', 'ampi', 'palas', 'bagikan', 'sembako', 'kepada', 'abang', 'becak']","['dampak', 'covid', 'ketua', 'ampi', 'palas', 'bagikan', 'sembako', 'kepada', 'abang', 'becak']"
"['anda', 'melakukan', 'hoax', 'terberat', 'dalam', 'kasus', 'covid', 'dimana', 'kalimat', 'anda', 'berupa', 'statement', 'bukan', 'seperti', 'pakar', 'yg', 'hanya', 'bisa', 'memperkirakan', 'anda', 'telah', 'menciderai', 'profesi', 'sbg', 'pengacara', 'pantesan', 'anda', 'kalah', 'dlm', 'gugatan', 'pilpres', 'gak', 'heran', 'sih', 'twit', 'anda', 'menggambarkan', 'kualitas', 'andabye']","['anda', 'melakukan', 'hoaks', 'terberat', 'dalam', 'kasus', 'covid', 'dimana', 'kalimat', 'anda', 'berupa', 'pernyataan', 'bukan', 'seperti', 'pakar', 'yg', 'hanya', 'bisa', 'memperkirakan', 'anda', 'telah', 'menciderai', 'profesi', 'sbg', 'pengacara', 'pantas', 'saja', 'anda', 'kalah', 'dlm', 'gugatan', 'pemilihan', 'presiden', 'gak', 'heran', 'sih', 'twit', 'anda', 'menggambarkan', 'kualitas', 'andabye']"
"['pengen', 'banget', 'optimis', 'keadaan', 'bakal', 'secepatnya', 'pulih', 'lagitp', 'kenyataanya', 'melow', 'tiap', 'hariblm', 'jg', 'si', 'covid', 'membaik', 'udh', 'ada', 'dentuman', 'lagi', 'yaallah', 'sampe', 'kapan']","['pengen', 'banget', 'optimis', 'keadaan', 'bakal', 'secepatnya', 'pulih', 'lagitp', 'kenyataanya', 'melow', 'tiap', 'hariblm', 'jg', 'si', 'covid', 'membaik', 'udh', 'ada', 'dentuman', 'lagi', 'ya', 'allah', 'sampe', 'kapan']"
"['himbauan', 'untuk', 'masyarakat', 'pamoyanan', 'agar', 'sementara', 'waktu', 'bekerja', 'dan', 'beribadah', 'memutus', 'rantai', 'penyebaran', 'wabah', 'penyakit', 'covid']","['himbauan', 'untuk', 'masyarakat', 'pamoyanan', 'agar', 'sementara', 'waktu', 'bekerja', 'dan', 'beribadah', 'memutus', 'rantai', 'penyebaran', 'wabah', 'penyakit', 'covid']"
"['bagaimana', 'mekanisme', 'membentuk', 'desa', 'tanggap', 'covid', 'dan', 'relawan', 'desa', 'lawan', 'covid']","['bagaimana', 'mekanisme', 'membentuk', 'desa', 'tanggap', 'covid', 'dan', 'relawan', 'desa', 'lawan', 'covid']"
"['mari', 'basmi', 'kegabutan', 'serta', 'covid']","['mari', 'basmi', 'kegabutan', 'serta', 'covid']"
"['akibat', 'dari', 'kurang', 'nya', 'pengetahuan', 'tentang', 'penyebaran', 'virus', 'covid', 'mengakibatkan', 'warga', 'menjadi', 'ketakutan', 'yang', 'berlebihan']","['akibat', 'dari', 'kurang', 'nya', 'pengetahuan', 'tentang', 'penyebaran', 'virus', 'covid', 'mengakibatkan', 'warga', 'menjadi', 'ketakutan', 'yang', 'berlebihan']"
"['iya', 'yang', 'aku', 'mau', 'di', 'rumah', 'aku', 'mau', 'di', 'rumah', 'aku', 'mau', 'di', 'rumah', 'akuautocorrect', 'versi', 'covid']","['iya', 'yang', 'aku', 'mau', 'di', 'rumah', 'aku', 'mau', 'di', 'rumah', 'aku', 'mau', 'di', 'rumah', 'akuautocorrect', 'versi', 'covid']"
"['hah', 'pergi', 'la', 'gunting', 'rambutarini', 'pergi', 'sok', 'lusa', 'positive', 'covid']","['ha', 'pergi', 'lah', 'gunting', 'rambutarini', 'pergi', 'sok', 'lusa', 'positif', 'covid']"
"['informatorium', 'obat', 'covid', 'di', 'indonesia', 'maret']","['informatorium', 'obat', 'covid', 'di', 'indonesia', 'maret']"
"['putus', 'wabah', 'covid', 'dengan', 'tetap', 'dirumah', 'aja']","['putus', 'wabah', 'covid', 'dengan', 'tetap', 'di', 'rumah', 'aja']"
"['selamat', 'malam', 'travelers', 'di', 'tengah', 'pandemi', 'covid', 'ini', 'gardi', 'tour', 'masih', 'tetap', 'standby', 'ya', 'travelerswfh', 'seninjumat', 'untuk', 'informasi', 'seputar', 'traveling', 'bisa', 'hubungi']","['selamat', 'malam', 'travelers', 'di', 'tengah', 'pandemi', 'covid', 'ini', 'gardi', 'tour', 'masih', 'tetap', 'standby', 'ya', 'travelerswfh', 'seninjumat', 'untuk', 'informasi', 'seputar', 'traveling', 'bisa', 'hubungi']"
"['negara', 'kita', 'bukan', 'masalah', 'covidtp', 'orgnya', 'yg', 'anehyg', 'mw', 'bikin', 'rusuhyg', 'provokator', 'lahsalah', 'juga', 'sih', 'pemerintah', 'ga', 'pernah', 'sosialisasi', 'kemasy', 'buat', 'menghormati', 'sesamatenaga', 'medisyg', 'diputer', 'sinetronkekerasan', 'makanya', 'masyaraktnya', 'kerasss']","['negara', 'kita', 'bukan', 'masalah', 'covidtp', 'orangnya', 'yg', 'anehyg', 'mw', 'membuat', 'rusuhyg', 'provokator', 'lahsalah', 'juga', 'sih', 'pemerintah', 'ga', 'pernah', 'sosialisasi', 'kemasy', 'buat', 'menghormati', 'sesamatenaga', 'medisyg', 'diputar', 'sinetronkekerasan', 'makanya', 'masyaraktnya', 'kerasss']"
"['kedatangan', 'dan', 'kehadiranmu', 'menggucang', 'kami', 'dan', 'seluruh', 'duniatak', 'kuasa', 'menahan', 'arus', 'yang', 'engkau', 'sebarkan', 'itulah', 'covid', 'tapi', 'kami', 'selalu', 'yakin', 'ini', 'akan', 'berakhir', 'atas', 'kuasa', 'allohya', 'alloh', 'izinkan', 'kami', 'menikmati', 'bulan', 'ramadhan', 'yang', 'sebentar', 'lagi', 'tiba']","['kedatangan', 'dan', 'kehadiranmu', 'menggucang', 'kami', 'dan', 'seluruh', 'duniatak', 'kuasa', 'menahan', 'arus', 'yang', 'engkau', 'sebarkan', 'itulah', 'covid', 'tapi', 'kami', 'selalu', 'yakin', 'ini', 'akan', 'berakhir', 'atas', 'kuasa', 'allohya', 'allah', 'izinkan', 'kami', 'menikmati', 'bulan', 'ramadan', 'yang', 'sebentar', 'lagi', 'tiba']"
"['kok', 'aku', 'agak', 'heran', 'ya', 'di', 'beberapa', 'daerah', 'di', 'jateng', 'yg', 'positif', 'covid', 'baru', 'ini', 'lumayan', 'banyak', 'kasusnya', 'ternyata', 'dari', 'acara', 'di', 'gowa', 'itu', 'bukannya', 'udh', 'dicancel', 'ya', 'acaranya', 'dan', 'itu', 'udah', 'lama', 'juga', 'kan', 'ya', 'kayaknya', 'udah', 'mau', 'sebulan']","['kok', 'aku', 'agak', 'heran', 'ya', 'di', 'beberapa', 'daerah', 'di', 'jawa', 'tengah', 'yg', 'positif', 'covid', 'baru', 'ini', 'lumayan', 'banyak', 'kasusnya', 'ternyata', 'dari', 'acara', 'di', 'gowa', 'itu', 'bukannya', 'udh', 'dicancel', 'ya', 'acaranya', 'dan', 'itu', 'udah', 'lama', 'juga', 'kan', 'ya', 'kayaknya', 'udah', 'mau', 'sebulan']"
"['setiap', 'tindakan', 'ada', 'konsekuensinya', 'dibaca', 'untuk', 'memahami', 'mengapa', 'manusia', 'harus', 'berbicara', 'dan', 'bertindak', 'hati', 'hatiserampangan']","['setiap', 'tindakan', 'ada', 'konsekuensinya', 'dibaca', 'untuk', 'memahami', 'mengapa', 'manusia', 'harus', 'berbicara', 'dan', 'bertindak', 'hati', 'hatiserampangan']"
"['sedap', 'gak', 'nama', 'covid', 'lee', 'tu']","['sedap', 'gak', 'nama', 'covid', 'lee', 'tu']"
"['erm', 'rasa', 'dah', 'boleh', 'simpan', 'la', 'rambut', 'nibile', 'betul', 'betul', 'covid', 'dah', 'hilangpkp', 'pun', 'dah', 'takde', 'baru', 'la', 'tunggu', 'masa', 'umi', 'bising']","['erm', 'rasa', 'dah', 'boleh', 'simpan', 'lah', 'rambut', 'nibile', 'betul', 'betul', 'covid', 'dah', 'hilangpkp', 'pun', 'dah', 'tak', 'ada', 'baru', 'lah', 'tunggu', 'masa', 'umi', 'bising']"
"['covid', 'dentuman', 'gunung', 'berapi']","['covid', 'dentuman', 'gunung', 'berapi']"
"['cegah', 'penyebaran', 'covid', 'lanud', 'zam', 'distribusikan', 'apd']","['cegah', 'penyebaran', 'covid', 'lanud', 'zam', 'distribusikan', 'apd']"
"['pandemi', 'covid', 'ini', 'mengajarkan', 'kita', 'banyak', 'hal', 'bagaimana', 'kita', 'menjadi', 'orang', 'yang', 'lebih', 'sabar', 'bersyukur', 'berhemat', 'dan', 'mengajarkan', 'para', 'kaum', 'hawa', 'untuk', 'perawatan', 'dan', 'merindu', 'merindukan', 'segala', 'aktivitas', 'diluar', 'rumah']","['pandemi', 'covid', 'ini', 'mengajarkan', 'kita', 'banyak', 'hal', 'bagaimana', 'kita', 'menjadi', 'orang', 'yang', 'lebih', 'sabar', 'bersyukur', 'berhemat', 'dan', 'mengajarkan', 'para', 'kaum', 'hawa', 'untuk', 'perawatan', 'dan', 'merindu', 'merindukan', 'segala', 'aktivitas', 'di', 'luar', 'rumah']"
"['segala', 'keputusan', 'ini', 'hanya', 'akan', 'mencipta', 'kluster', 'baruadakah', 'sebahagian', 'menteri', 'atau', 'pihak', 'yg', 'terlibat', 'dlm', 'dasar', 'ini', 'tahu', 'apakah', 'objektif', 'mco', 'dan', 'pencegahan', 'wabak', 'covid']","['segala', 'keputusan', 'ini', 'hanya', 'akan', 'mencipta', 'kluster', 'baruadakah', 'sebagian', 'menteri', 'atau', 'pihak', 'yg', 'terlibat', 'dlm', 'dasar', 'ini', 'tahu', 'apakah', 'objektif', 'mco', 'dan', 'pencegahan', 'wabak', 'covid']"
"['saya', 'doakan', 'kita', 'semua', 'sehat', 'wal', 'afiat', 'dan', 'musibah', 'covid', 'ini', 'sgr', 'berlalu', 'tpi', 'jk', 'allah', 'berkehendak', 'memanggil', 'bpk', 'lbh', 'cepat', 'ya', 'kami', 'ikhlas', 'krn', 'itu', 'sdh', 'takdir', 'mungkin', 'ini', 'cara', 'terbaik', 'untuk', 'bpk', 'reuni', 'krn', 'reuni', 'didunia', 'saat', 'ini', 'tdk', 'perbolehkan']","['saya', 'doakan', 'kita', 'semua', 'sehat', 'wah', 'afiat', 'dan', 'musibah', 'covid', 'ini', 'sgr', 'berlalu', 'tetapi', 'jika', 'allah', 'berkehendak', 'memanggil', 'bpk', 'lbh', 'cepat', 'ya', 'kami', 'ikhlas', 'krn', 'itu', 'sdh', 'takdir', 'mungkin', 'ini', 'cara', 'terbaik', 'untuk', 'bpk', 'reuni', 'krn', 'reuni', 'di', 'dunia', 'saat', 'ini', 'tdk', 'perbolehkan']"
"['jenazah', 'tenaga', 'medis', 'covid', 'ditolak', 'warga', 'dimakamin', 'di', 'lingkungan', 'sekitarnya', 'kalo', 'semua', 'warga', 'punya', 'pikiran', 'gitu', 'siapa', 'yang', 'mau', 'jadi', 'tenaga', 'medis', 'cok']","['jenazah', 'tenaga', 'medis', 'covid', 'ditolak', 'warga', 'dimakamin', 'di', 'lingkungan', 'sekitarnya', 'kalo', 'semua', 'warga', 'punya', 'pikiran', 'gitu', 'siapa', 'yang', 'mau', 'jadi', 'tenaga', 'medis', 'cok']"
"['bantu', 'ngerawat', 'pasien', 'covid', 'aja', 'bin', 'tapi', 'ga', 'pakek', 'apd', 'wkwk']","['bantu', 'merawat', 'pasien', 'covid', 'aja', 'bin', 'tapi', 'ga', 'pakai', 'apd', 'wkwk']"
"['baik', 'jugaa', 'di', 'daerah', 'kamu', 'gimana', 'covid', 'stay', 'safe', 'yaa']","['baik', 'juga', 'di', 'daerah', 'kamu', 'gimana', 'covid', 'stay', 'aman', 'ya']"
"['saya', 'belum', 'lihat', 'video', 'versi', 'full', 'nyasebetulnya', 'vitamin', 'dan', 'obatan', 'pendukung', 'atau', 'spesifik', 'obat', 'untuk', 'covid']","['saya', 'belum', 'lihat', 'video', 'versi', 'penuh', 'nyasebetulnya', 'vitamin', 'dan', 'obatan', 'pendukung', 'atau', 'spesifik', 'obat', 'untuk', 'covid']"
"['wah', 'dinas', 'sosial', 'rasis', 'banget', 'nih']","['wah', 'dinas', 'sosial', 'racist', 'banget', 'ini']"
"['mari', 'ki', 'bersama', 'polri', 'jaga', 'kamtibmas', 'dan', 'cegah', 'penyebaran', 'virus', 'covid', 'dngan', 'tetap', 'di', 'rumah', 'jngan', 'mudik', 'gnakan', 'masker', 'jga', 'kebersihan', 'serta', 'cuci', 'tangan']","['mari', 'ki', 'bersama', 'kepolisian', 'republik', 'indonesia', 'jaga', 'keamanan', 'dan', 'ketertiban', 'masyarakat', 'dan', 'cegah', 'penyebaran', 'virus', 'covid', 'dengan', 'tetap', 'di', 'rumah', 'jngan', 'mudik', 'gnakan', 'masker', 'jga', 'kebersihan', 'serta', 'cuci', 'tangan']"
"['gara', 'abis', 'ngasih', 'donasi', 'ke', 'rumah', 'sakit', 'batuk', 'dikit', 'lgsg', 'parno', 'krn', 'td', 'di', 'rsu', 'ngelewatin', 'ruang', 'isolasi', 'pasien', 'covid', 'pdhl', 'mah', 'batuk', 'biasa', 'akibat', 'minum', 'dingin', 'mulu', 'dr', 'kmrn', 'asal', 'jgn', 'sampe', 'mak', 'w', 'dgr', 'takut', 'bsk', 'pagi', 'bgn', 'rumah', 'kosong', 'krn', 'sekelurga', 'pada', 'kabur', 'krmh', 'abang', 'w']","['gara', 'habis', 'ngasih', 'donasi', 'ke', 'rumah', 'sakit', 'batuk', 'dikit', 'langsung', 'parno', 'krn', 'tadi', 'di', 'rsu', 'ngelewatin', 'ruang', 'isolasi', 'pasien', 'covid', 'pdhl', 'adalah', 'batuk', 'biasa', 'akibat', 'minum', 'dingin', 'mulu', 'dr', 'kmrn', 'asal', 'jgn', 'sampe', 'mak', 'gue', 'dengar', 'takut', 'bsk', 'pagi', 'bangun', 'rumah', 'kosong', 'krn', 'sekelurga', 'pada', 'kabur', 'ke', 'rumah', 'abang', 'gue']"
"['dear', 'ojol', 'hidup', 'yg', 'susah', 'selama', 'covid', 'bukan', 'kalian', 'aja', 'banyak', 'pemulung', 'dan', 'tukang', 'jualan', 'yg', 'jauh', 'lebih', 'susah', 'dibanding', 'kalian', 'yuk', 'mainmain', 'ke', 'daerah', 'rumah', 'saya', 'bahkan', 'mereka', 'pasrah', 'kalau', 'mati', 'karna', 'kelaparan']","['dear', 'ojek', 'online', 'hidup', 'yg', 'susah', 'selama', 'covid', 'bukan', 'kalian', 'aja', 'banyak', 'pemulung', 'dan', 'tukang', 'jualan', 'yg', 'jauh', 'lebih', 'susah', 'dibanding', 'kalian', 'ayo', 'mainmain', 'ke', 'daerah', 'rumah', 'saya', 'bahkan', 'mereka', 'pasrah', 'kalau', 'mati', 'karna', 'kelaparan']"
"['yg', 'aing', 'heran', 'dari', 'orang', 'yg', 'nolak', 'jenazah', 'korban', 'covid', 'emang', 'mau', 'pada', 'tiap', 'hari', 'mainnongki', 'di', 'makam', 'atau', 'pada', 'takut', 'kalo', 'virusnya', 'jalan', 'sendiri', 'dr', 'makam', 'terus', 'ngetok', 'pintu', 'rumah', 'masing', 'warga', 'kan', 'enggak', 'kan', 'cuy', 'bingung', 'aing']","['yg', 'aku', 'heran', 'dari', 'orang', 'yg', 'menolak', 'jenazah', 'korban', 'covid', 'emang', 'mau', 'pada', 'tiap', 'hari', 'mainnongki', 'di', 'makam', 'atau', 'pada', 'takut', 'kalo', 'virusnya', 'jalan', 'sendiri', 'dr', 'makam', 'terus', 'mengetuk', 'pintu', 'rumah', 'masing', 'warga', 'kan', 'tidak', 'kan', 'coy', 'bingung', 'aku']"
"['hasil', 'laporan', 'dinas', 'kesehatan', 'kabupatenkota', 'dan', 'rs', 'rujukan', 'covid', 'di', 'diy', 'update', 'hari', 'sabtu', 'tanggal', 'april', 'pkl', 'wib', 'sebagai', 'berikut']","['hasil', 'laporan', 'dinas', 'kesehatan', 'kabupatenkota', 'dan', 'rumah', 'sakit', 'rujukan', 'covid', 'di', 'diy', 'pembaruan', 'hari', 'sabtu', 'tanggal', 'april', 'pukul', 'waktu', 'indonesia', 'bagian', 'barat', 'sebagai', 'berikut']"
"['kementerian', 'sesama', 'mereka', 'tak', 'berbincang', 'ke', 'sis', 'jangan', 'lah', 'jadi', 'mcm', 'kerajaan', 'lama', 'x', 'de', 'whatsapp', 'group', 'dah', 'lah', 'covid', 'senang', 'merebak', 'tak', 'pasal', 'satu', 'kampung', 'kena', 'kurung', 'nnti']","['kementerian', 'sesama', 'mereka', 'tak', 'berbincang', 'ke', 'kakak', 'jangan', 'lah', 'jadi', 'macam', 'kerajaan', 'lama', 'x', 'deh', 'whatsapp', 'grup', 'dah', 'lah', 'covid', 'senang', 'merebak', 'tak', 'pasal', 'satu', 'kampung', 'kena', 'kurung', 'nnti']"
"['laporkan', 'satu', 'kematian', 'akibat', 'covid', 'wali', 'kota', 'minta', 'masyarakat', 'dukung', 'upaya', 'pencegahan', 'covid']","['laporkan', 'satu', 'kematian', 'akibat', 'covid', 'wali', 'kota', 'meminta', 'masyarakat', 'dukung', 'upaya', 'pencegahan', 'covid']"
"['tetaplah', 'semangat', 'saudara', 'kuseorang', 'mukmin', 'dengan', 'mukmin', 'lainnya', 'seperti', 'satu', 'bangunan', 'yang', 'tersusun', 'rapi', 'sebagiannya', 'menguatkan', 'sebagian', 'yang', 'laindan', 'beliau', 'merekatkan', 'jarijemarinyafollow']","['tetaplah', 'semangat', 'saudara', 'kuseorang', 'mukmin', 'dengan', 'mukmin', 'lainnya', 'seperti', 'satu', 'bangunan', 'yang', 'tersusun', 'rapi', 'sebagiannya', 'menguatkan', 'sebagian', 'yang', 'laindan', 'beliau', 'merekatkan', 'jarijemarinyafollow']"
"['saya', 'setuju', 'mmg', 'smua', 'terkesan', 'tp', 'inilah', 'cara', 'utk', 'kita', 'putuskan', 'rantaian', 'covid', 'be', 'strong', 'semua']","['saya', 'setuju', 'memang', 'semua', 'terkesan', 'tetapi', 'inilah', 'cara', 'utk', 'kita', 'putuskan', 'rantaian', 'covid', 'be', 'strong', 'semua']"
"['april', 'sabtu', 'penugasan', 'di', 'kawasan', 'tumpuanatm', 'pasar', 'raya', 'pasar', 'awam', 'pkp', 'fasa', 'ke']","['april', 'sabtu', 'penugasan', 'di', 'kawasan', 'tumpuanatm', 'pasar', 'raya', 'pasar', 'awam', 'pkp', 'fasa', 'ke']"
"['covid', 'sudah', 'dapat', 'dipastikan', 'berdampak', 'negatif', 'terhadap', 'perekonomian', 'dan', 'ujungujungnya', 'penerimaan', 'negara', 'juga', 'terkena', 'imbasnya']","['covid', 'sudah', 'dapat', 'dipastikan', 'berdampak', 'negatif', 'terhadap', 'perekonomian', 'dan', 'ujung', 'ujungnya', 'penerimaan', 'negara', 'juga', 'terkena', 'imbasnya']"
"['soal', 'warga', 'positif', 'covid', 'pasca', 'hadiri', 'pernikahan', 'di', 'tenggarong', 'ini', 'penjelasan', 'kadinkes']","['soal', 'warga', 'positif', 'covid', 'pasca', 'hadiri', 'pernikahan', 'di', 'tenggarong', 'ini', 'penjelasan', 'kadinkes']"
"['sikap', 'gubernur', 'dalam', 'memberikan', 'penghormatan', 'kepada', 'tenaga', 'medis', 'yang', 'meninggal', 'akibat', 'covid', 'akan', 'disiapkan', 'pemakaman', 'di', 'taman', 'makam', 'pahlawan']","['sikap', 'gubernur', 'dalam', 'memberikan', 'penghormatan', 'kepada', 'tenaga', 'medis', 'yang', 'meninggal', 'akibat', 'covid', 'akan', 'disiapkan', 'pemakaman', 'di', 'taman', 'makam', 'pahlawan']"
"['ayo', 'lawan', 'covid', 'dengam', 'menjauhi', 'tempat', 'ramai', 'dekati', 'tempat', 'sepi', 'seperti', 'hatiku', 'misalnya']","['ayo', 'lawan', 'covid', 'dengam', 'menjauhi', 'tempat', 'ramai', 'dekati', 'tempat', 'sepi', 'seperti', 'hatiku', 'misalnya']"
"['dlm', 'konteks', 'percakapan', 'ini', 'yg', 'saya', 'maksud', 'negara', 'itu', 'adalah', 'pemerintah', 'pusatmerekalah', 'yg', 'plg', 'bertanggung', 'jawab', 'mengatasi', 'masalah', 'skala', 'nasional', 'seperti', 'pandemic', 'covid', 'ini', 'bukan', 'local', 'government', 'tingkat', 'provinsi', 'atau', 'kelurahan', 'mngingat', 'kewenangn', 'anggaran', 'yg', 'relatif', 'terbatas']","['dlm', 'konteks', 'percakapan', 'ini', 'yg', 'saya', 'maksud', 'negara', 'itu', 'adalah', 'pemerintah', 'pusatmerekalah', 'yg', 'pulang', 'bertanggung', 'jawab', 'mengatasi', 'masalah', 'skala', 'nasional', 'seperti', 'pandemic', 'covid', 'ini', 'bukan', 'lokal', 'government', 'tingkat', 'provinsi', 'atau', 'kelurahan', 'mngingat', 'kewenangn', 'anggaran', 'yg', 'relatif', 'terbatas']"
"['mantappppp', 'kasi', 'hbs', 'covid', 'dlu', 'skg', 'cari', 'ilham', 'la', 'haha']","['mantappppp', 'kasi', 'habis', 'covid', 'dlu', 'sekarang', 'cari', 'ilham', 'lah', 'haha']"
"['coceo', 'gojek', 'kevin', 'aluwi', 'mengatakan', 'aktivitas', 'masyarakat', 'ibukota', 'mungkin', 'melambat', 'dengan', 'pemberlakuan', 'pembatasan', 'sosial', 'berskala', 'besar', 'psbb', 'guna', 'menekan', 'penyebaran', 'covidselengkapnya']","['coceo', 'gojek', 'kevin', 'aluwi', 'mengatakan', 'aktivitas', 'masyarakat', 'ibu', 'kota', 'mungkin', 'melambat', 'dengan', 'pemberlakuan', 'pembatasan', 'sosial', 'berskala', 'besar', 'psbb', 'guna', 'menekan', 'penyebaran', 'covidselengkapnya']"
"['update', 'pukul', 'wib', 'covid', 'tuban', 'hari', 'ini', 'ada', 'satu', 'pdp', 'baru', 'dari', 'kecamatan', 'plumpang', 'saat', 'ini', 'dirawat', 'di', 'rsud', 'tuban', 'pdp', 'sebelumnya', 'dan', 'orang', 'positif', 'sudah', 'mulai', 'membaik', 'bisa', 'berkatifitas']","['pembaruan', 'pukul', 'waktu', 'indonesia', 'bagian', 'barat', 'covid', 'tuban', 'hari', 'ini', 'ada', 'satu', 'pdp', 'baru', 'dari', 'kecamatan', 'plumpang', 'saat', 'ini', 'dirawat', 'di', 'rsud', 'tuban', 'pdp', 'sebelumnya', 'dan', 'orang', 'positif', 'sudah', 'mulai', 'membaik', 'bisa', 'berkatifitas']"
"['masukkan', 'aja', 'ruang', 'isolasi', 'yg', 'covid']","['masukan', 'aja', 'ruang', 'isolasi', 'yg', 'covid']"
"['covid', 'alumni', 'relief', 'fund', 'bahagia', 'berbagi', 'dengan', 'sahabat', 'alumni', 'dari', 'kita', 'untuk', 'kita', 'dpw', 'jabodetabek']","['covid', 'alumni', 'relief', 'fund', 'bahagia', 'berbagi', 'dengan', 'sahabat', 'alumni', 'dari', 'kita', 'untuk', 'kita', 'dpw', 'jabodetabek']"
"['masih', 'covid', 'woyyyy']","['masih', 'covid', 'woyyyy']"
"['korang', 'yang', 'degil', 'gitu', 'je', 'tak', 'tahu', 'nak', 'duduk', 'diam', 'kat', 'rumah', 'hahaha', 'harap', 'harap', 'korang', 'kene', 'covid', 'je', 'hahaha', 'mati', 'je', 'lah', 'korang']","['korang', 'yang', 'degil', 'gitu', 'je', 'tak', 'tahu', 'anak', 'duduk', 'diam', 'kat', 'rumah', 'haha', 'harap', 'harap', 'korang', 'sini', 'covid', 'je', 'haha', 'mati', 'je', 'lah', 'korang']"
"['antisipasi', 'penyebaran', 'virus', 'covid', 'ini', 'arahan', 'gubernur', 'jatim']","['antisipasi', 'penyebaran', 'virus', 'covid', 'ini', 'arahan', 'gubernur', 'jawa', 'timur']"
"['otak', 'dagang', 'di', 'tengah', 'covidasli', 'padang', 'pandai', 'dagang', 'hehehe']","['otak', 'dagang', 'di', 'tengah', 'covidasli', 'padang', 'pandai', 'dagang', 'hehe']"
"['lg', 'covid']","['lagi', 'covid']"
"['anak', 'bulu', 'sakit', 'ditengah', 'covid', 'gini', 'pikiran', 'aku', 'udah', 'kacau', 'bgt']","['anak', 'bulu', 'sakit', 'ditengah', 'covid', 'begini', 'pikiran', 'aku', 'udah', 'kacau', 'bgt']"
"['ayo', 'bersama', 'kita', 'cegah', 'virus', 'covid', 'rindu', 'keluarga', 'dan', 'saudara', 'cukup', 'vidio', 'colltunda', 'mudikmuuntuk', 'kita', 'untuk', 'semua', 'untuk', 'indonesia']","['ayo', 'bersama', 'kita', 'cegah', 'virus', 'covid', 'rindu', 'keluarga', 'dan', 'saudara', 'cukup', 'vidio', 'colltunda', 'mudikmuuntuk', 'kita', 'untuk', 'semua', 'untuk', 'indonesia']"
"['langsung', 'bersama', 'ustadz', 'abdul', 'rahman', 'mubarak', 'lc', 'dengan', 'pembahasanmasalahmasalah', 'fiqih', 'covid']","['langsung', 'bersama', 'ustaz', 'abdul', 'rahman', 'mubarak', 'lc', 'dengan', 'pembahasanmasalahmasalah', 'fiqih', 'covid']"
